Change Component DesignItemId : Designator=C31 Old DesignItemId=CMP-0300-002789-3 New DesignItemId=CMP-0300-002789-4
Change Component DesignItemId : Designator=C97.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C97.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C98.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C98.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C99.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C99.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C100.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C100.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C101.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C101.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C102.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C102.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C103.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C103.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C104.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C104.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C105.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C105.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C106.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C106.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C107.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C107.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C108.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C108.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C109.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C109.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C110.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C110.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C111.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C111.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C112.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C112.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C139.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C139.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C140.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C140.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C141.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C141.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C142.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C142.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C143.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C143.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C144.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C144.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C145.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C145.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C146.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C146.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C156.1 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C156.2 Old DesignItemId=CMP-0300-002959-3 New DesignItemId=CMP-0300-002959-4
Change Component DesignItemId : Designator=C12 Old DesignItemId=CMP-0300-003493-3 New DesignItemId=CMP-0300-003493-4
Change Component DesignItemId : Designator=C19 Old DesignItemId=CMP-0300-003493-3 New DesignItemId=CMP-0300-003493-4
Change Component DesignItemId : Designator=C20 Old DesignItemId=CMP-0300-003493-3 New DesignItemId=CMP-0300-003493-4
Change Component DesignItemId : Designator=C22 Old DesignItemId=CMP-0300-003493-3 New DesignItemId=CMP-0300-003493-4
Change Component DesignItemId : Designator=C24 Old DesignItemId=CMP-0300-003493-3 New DesignItemId=CMP-0300-003493-4
Change Component DesignItemId : Designator=C25 Old DesignItemId=CMP-0300-003493-3 New DesignItemId=CMP-0300-003493-4
Change Component DesignItemId : Designator=C26 Old DesignItemId=CMP-0300-003493-3 New DesignItemId=CMP-0300-003493-4
Change Component DesignItemId : Designator=C27 Old DesignItemId=CMP-0300-003493-3 New DesignItemId=CMP-0300-003493-4
Change Component Footprint: Designator=C12 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C19 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C20 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C22 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C24 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C25 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C26 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C27 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C30 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C31 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C32 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C90.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C90.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C91.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C91.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C92.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C92.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C93.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C93.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C94.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C94.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C95.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C95.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C96.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C96.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C97.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C97.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C98.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C98.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C99.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C99.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C100.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C100.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C101.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C101.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C102.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C102.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C103.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C103.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C104.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C104.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C105.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C105.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C106.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C106.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C107.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C107.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C108.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C108.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C109.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C109.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C110.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C110.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C111.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C111.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C112.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C112.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C113.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C113.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C114.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C114.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C115.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C115.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C116.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C116.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C117.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C117.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C118.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C118.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C119.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C119.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C120.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C120.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C121.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C121.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C122.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C122.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C123.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C123.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C124.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C124.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C125.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C125.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C126.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C126.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C127.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C127.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C128.1 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
Change Component Footprint: Designator=C128.2 Old Footprint=CAPC1005X55L New Footprint=CAPC1005X55L
